0.00000 <init Client> [INFO]:	(Logging enabled)
193.88042 <pathGenerator> [DEBUG]:	(Angle to target: -1.92 rad)
193.88042 <pathGenerator> [DEBUG]:	(Rotation applied: 2.78 rad)
193.88042 <pathGenerator> [DEBUG]:	(Movement: 159.41 px)
193.88359 <client sender> [STATUS]:	(create rotate 2.7796999499434487)
193.88359 <client sender> [COMMAND]:	(sending command rotate -53.08835848149527)
193.88359 <client sender> [STATUS]:	(has ball False)
194.14094 <client reciever> [RESPONSE]:	(modified OK)
194.14094 <client Loop> [FPS]:	(3.4048986722344714)
194.14192 <client Loop> [STATUS]:	(generating frame)
194.17471 <pathGenerator> [DEBUG]:	(adjusted target)
194.17471 <pathGenerator> [DEBUG]:	(Target: (454.50, 169.50))
194.17471 <pathGenerator> [DEBUG]:	(From:   (556.00, 365.00))
194.17471 <pathGenerator> [DEBUG]:	(Angle to target: -1.99 rad)
194.17471 <pathGenerator> [DEBUG]:	(Rotation applied: 1.20 rad)
194.17471 <pathGenerator> [DEBUG]:	(Movement: 235.65 px)
194.17822 <client sender> [STATUS]:	(create rotate 1.2042995409436388)
194.17822 <client sender> [COMMAND]:	(sending command rotate -23.000426988537665)
194.17822 <client sender> [STATUS]:	(has ball False)
194.75171 <client reciever> [RESPONSE]:	(modified OK)
194.75171 <client Loop> [FPS]:	(1.6399015348428405)
194.75171 <client Loop> [STATUS]:	(generating frame)
194.78487 <pathGenerator> [DEBUG]:	(adjusted target)
194.78487 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
194.78487 <pathGenerator> [DEBUG]:	(From:   (546.00, 275.00))
194.78487 <pathGenerator> [DEBUG]:	(Angle to target: -2.05 rad)
194.78487 <pathGenerator> [DEBUG]:	(Rotation applied: 0.54 rad)
194.78487 <pathGenerator> [DEBUG]:	(Movement: 170.09 px)
194.78788 <client sender> [STATUS]:	(create rotate 0.5433853838133718)
194.78788 <client sender> [COMMAND]:	(sending command rotate -10.377896380534187)
194.78788 <client sender> [STATUS]:	(has ball False)
195.08284 <client reciever> [RESPONSE]:	(modified OK)
195.08341 <client Loop> [FPS]:	(3.01473692684438)
195.08341 <client Loop> [STATUS]:	(generating frame)
195.11690 <pathGenerator> [DEBUG]:	(adjusted target)
195.11690 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
195.11690 <pathGenerator> [DEBUG]:	(From:   (500.00, 275.00))
195.11690 <pathGenerator> [DEBUG]:	(Angle to target: -1.85 rad)
195.11690 <pathGenerator> [DEBUG]:	(Rotation applied: 0.18 rad)
195.11690 <pathGenerator> [DEBUG]:	(Movement: 121.89 px)
195.12000 <client sender> [STATUS]:	(create rotate 0.18002570574910215)
195.12000 <client sender> [COMMAND]:	(sending command rotate -3.4382377144291976)
195.12000 <client sender> [STATUS]:	(has ball False)
195.36054 <client reciever> [RESPONSE]:	(modified OK)
195.36054 <client Loop> [FPS]:	(3.608524930914747)
195.36054 <client Loop> [STATUS]:	(generating frame)
195.39466 <pathGenerator> [DEBUG]:	(adjusted target)
195.39466 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
195.39466 <pathGenerator> [DEBUG]:	(From:   (481.00, 283.00))
195.39466 <pathGenerator> [DEBUG]:	(Angle to target: -1.98 rad)
195.39466 <pathGenerator> [DEBUG]:	(Rotation applied: -0.21 rad)
195.39466 <pathGenerator> [DEBUG]:	(Movement: 128.80 px)
195.39766 <client sender> [STATUS]:	(create rotate -0.2095003566768121)
195.39766 <client sender> [COMMAND]:	(sending command rotate 4.001162081355576)
195.39766 <client sender> [STATUS]:	(has ball False)
195.48441 <client reciever> [RESPONSE]:	(modified OK)
195.48441 <client Loop> [FPS]:	(8.072893289244236)
195.48441 <client Loop> [STATUS]:	(generating frame)
195.51774 <pathGenerator> [DEBUG]:	(adjusted target)
195.51774 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
195.51774 <pathGenerator> [DEBUG]:	(From:   (470.00, 291.00))
195.51774 <pathGenerator> [DEBUG]:	(Angle to target: -2.04 rad)
195.51774 <pathGenerator> [DEBUG]:	(Rotation applied: -0.54 rad)
195.51774 <pathGenerator> [DEBUG]:	(Movement: 163.58 px)
195.52075 <client sender> [STATUS]:	(create rotate -0.5396605569575876)
195.52075 <client sender> [COMMAND]:	(sending command rotate 10.30675742778305)
195.52075 <client sender> [STATUS]:	(has ball False)
195.53616 <client reciever> [RESPONSE]:	(modified OK)
195.53616 <client Loop> [FPS]:	(19.321377734578338)
195.53616 <client Loop> [STATUS]:	(generating frame)
195.56531 <pathGenerator> [DEBUG]:	(adjusted target)
195.56531 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
195.56531 <pathGenerator> [DEBUG]:	(From:   (469.00, 291.00))
195.56531 <pathGenerator> [DEBUG]:	(Angle to target: -1.99 rad)
195.56531 <pathGenerator> [DEBUG]:	(Rotation applied: -0.37 rad)
195.56531 <pathGenerator> [DEBUG]:	(Movement: 153.66 px)
195.56831 <client sender> [STATUS]:	(create rotate -0.3720110415399458)
195.56841 <client sender> [COMMAND]:	(sending command rotate 7.1048875375016145)
195.56841 <client sender> [STATUS]:	(has ball False)
195.73206 <client reciever> [RESPONSE]:	(modified OK)
195.73206 <client Loop> [FPS]:	(5.104677244452991)
195.73306 <client Loop> [STATUS]:	(generating frame)
195.76584 <pathGenerator> [DEBUG]:	(adjusted target)
195.76584 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
195.76584 <pathGenerator> [DEBUG]:	(From:   (469.00, 291.00))
195.76584 <pathGenerator> [DEBUG]:	(Angle to target: -1.99 rad)
195.76584 <pathGenerator> [DEBUG]:	(Rotation applied: -0.37 rad)
195.76584 <pathGenerator> [DEBUG]:	(Movement: 153.66 px)
195.76919 <client sender> [STATUS]:	(create rotate -0.3720110415399458)
195.76919 <client sender> [COMMAND]:	(sending command rotate 7.1048875375016145)
195.76919 <client sender> [STATUS]:	(has ball False)
195.85888 <client reciever> [RESPONSE]:	(modified OK)
195.85986 <client Loop> [FPS]:	(7.886668847847588)
195.85986 <client Loop> [STATUS]:	(generating frame)
195.89255 <pathGenerator> [DEBUG]:	(adjusted target)
195.89255 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
195.89255 <pathGenerator> [DEBUG]:	(From:   (472.00, 288.00))
195.89255 <pathGenerator> [DEBUG]:	(Angle to target: -1.85 rad)
195.89255 <pathGenerator> [DEBUG]:	(Rotation applied: -0.20 rad)
195.89255 <pathGenerator> [DEBUG]:	(Movement: 128.22 px)
195.89555 <client sender> [STATUS]:	(create rotate -0.1974320633055251)
195.89555 <client sender> [COMMAND]:	(sending command rotate 3.7706746559887594)
195.89555 <client sender> [STATUS]:	(has ball False)
196.00844 <client reciever> [RESPONSE]:	(modified OK)
196.00844 <client Loop> [FPS]:	(6.73033437420771)
196.00844 <client Loop> [STATUS]:	(generating frame)
196.04175 <pathGenerator> [DEBUG]:	(adjusted target)
196.04175 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
196.04175 <pathGenerator> [DEBUG]:	(From:   (477.00, 286.00))
196.04175 <pathGenerator> [DEBUG]:	(Angle to target: -1.98 rad)
196.04175 <pathGenerator> [DEBUG]:	(Rotation applied: -0.26 rad)
196.04175 <pathGenerator> [DEBUG]:	(Movement: 136.64 px)
196.04482 <client sender> [STATUS]:	(create rotate -0.262788912136114)
196.04482 <client sender> [COMMAND]:	(sending command rotate 5.018898522744517)
196.04482 <client sender> [STATUS]:	(has ball False)
196.10691 <client reciever> [RESPONSE]:	(modified OK)
196.10691 <client Loop> [FPS]:	(10.155281743850738)
196.10691 <client Loop> [STATUS]:	(generating frame)
196.13959 <pathGenerator> [DEBUG]:	(adjusted target)
196.13959 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
196.13959 <pathGenerator> [DEBUG]:	(From:   (481.00, 283.00))
196.13959 <pathGenerator> [DEBUG]:	(Angle to target: -1.98 rad)
196.13959 <pathGenerator> [DEBUG]:	(Rotation applied: -0.21 rad)
196.13959 <pathGenerator> [DEBUG]:	(Movement: 128.80 px)
196.14359 <client sender> [STATUS]:	(create rotate -0.2095003566768121)
196.14359 <client sender> [COMMAND]:	(sending command rotate 4.001162081355576)
196.14359 <client sender> [STATUS]:	(has ball False)
196.26778 <client reciever> [RESPONSE]:	(modified OK)
196.26830 <client Loop> [FPS]:	(6.196040080776089)
196.26830 <client Loop> [STATUS]:	(generating frame)
196.30290 <pathGenerator> [DEBUG]:	(adjusted target)
196.30290 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
196.30290 <pathGenerator> [DEBUG]:	(From:   (485.00, 281.00))
196.30290 <pathGenerator> [DEBUG]:	(Angle to target: -1.97 rad)
196.30290 <pathGenerator> [DEBUG]:	(Rotation applied: -0.16 rad)
196.30290 <pathGenerator> [DEBUG]:	(Movement: 123.16 px)
196.30589 <client sender> [STATUS]:	(create rotate -0.15754824817570467)
196.30589 <client sender> [COMMAND]:	(sending command rotate 3.00894989671585)
196.30589 <client sender> [STATUS]:	(has ball False)
196.35636 <client reciever> [RESPONSE]:	(modified OK)
196.35636 <client Loop> [FPS]:	(11.355906321916882)
196.35636 <client Loop> [STATUS]:	(generating frame)
196.38986 <pathGenerator> [DEBUG]:	(adjusted target)
196.39001 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
196.39001 <pathGenerator> [DEBUG]:	(From:   (487.00, 280.00))
196.39001 <pathGenerator> [DEBUG]:	(Angle to target: -1.97 rad)
196.39001 <pathGenerator> [DEBUG]:	(Rotation applied: -0.13 rad)
196.39001 <pathGenerator> [DEBUG]:	(Movement: 120.90 px)
196.39302 <client sender> [STATUS]:	(create rotate -0.1320312029842765)
196.39302 <client sender> [COMMAND]:	(sending command rotate 2.521610231678041)
196.39302 <client sender> [STATUS]:	(has ball False)
196.50712 <client reciever> [RESPONSE]:	(modified OK)
196.50816 <client Loop> [FPS]:	(6.587577489520165)
196.50816 <client Loop> [STATUS]:	(generating frame)
196.54399 <pathGenerator> [DEBUG]:	(adjusted target)
196.54399 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
196.54399 <pathGenerator> [DEBUG]:	(From:   (509.00, 330.00))
196.54399 <pathGenerator> [DEBUG]:	(Angle to target: -1.87 rad)
196.54399 <pathGenerator> [DEBUG]:	(Rotation applied: 3.06 rad)
196.54399 <pathGenerator> [DEBUG]:	(Movement: 64.14 px)
196.54824 <client sender> [STATUS]:	(create rotate 3.061160009911376)
196.54824 <client sender> [COMMAND]:	(sending command rotate -58.4638496607157)
196.54824 <client sender> [STATUS]:	(has ball False)
196.59817 <client reciever> [RESPONSE]:	(modified OK)
196.59817 <client Loop> [FPS]:	(11.109885598192458)
196.59817 <client Loop> [STATUS]:	(generating frame)
196.63062 <pathGenerator> [DEBUG]:	(adjusted target)
196.63062 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
196.63062 <pathGenerator> [DEBUG]:	(From:   (491.00, 279.00))
196.63062 <pathGenerator> [DEBUG]:	(Angle to target: -1.85 rad)
196.63062 <pathGenerator> [DEBUG]:	(Rotation applied: 0.07 rad)
196.63062 <pathGenerator> [DEBUG]:	(Movement: 116.37 px)
196.63365 <client sender> [STATUS]:	(create movement 116.37224755069397)
196.63365 <client sender> [COMMAND]:	(sending command drive 1.1637224755069397)
196.63365 <client sender> [STATUS]:	(has ball False)
197.26193 <client reciever> [RESPONSE]:	(modified OK)
197.26193 <client Loop> [FPS]:	(1.5065752537985826)
197.26298 <client Loop> [STATUS]:	(generating frame)
197.29594 <pathGenerator> [DEBUG]:	(adjusted target)
197.29594 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
197.29594 <pathGenerator> [DEBUG]:	(From:   (493.00, 278.00))
197.29594 <pathGenerator> [DEBUG]:	(Angle to target: -1.85 rad)
197.29594 <pathGenerator> [DEBUG]:	(Rotation applied: 0.09 rad)
197.29594 <pathGenerator> [DEBUG]:	(Movement: 116.07 px)
197.29894 <client sender> [STATUS]:	(create movement 116.07109890063073)
197.29899 <client sender> [COMMAND]:	(sending command drive 1.1607109890063072)
197.29899 <client sender> [STATUS]:	(has ball False)
198.45834 <client reciever> [RESPONSE]:	(modified OK)
198.45834 <client Loop> [FPS]:	(0.8358342442017455)
198.45908 <client Loop> [STATUS]:	(generating frame)
198.49409 <pathGenerator> [DEBUG]:	(adjusted target)
198.49409 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
198.49409 <pathGenerator> [DEBUG]:	(From:   (460.00, 300.00))
198.49409 <pathGenerator> [DEBUG]:	(Angle to target: -2.00 rad)
198.49409 <pathGenerator> [DEBUG]:	(Rotation applied: -0.50 rad)
198.49409 <pathGenerator> [DEBUG]:	(Movement: 179.27 px)
198.49725 <client sender> [STATUS]:	(create rotate -0.5045815992146867)
198.49725 <client sender> [COMMAND]:	(sending command rotate 9.63679868498772)
198.49725 <client sender> [STATUS]:	(has ball False)
199.64791 <client reciever> [RESPONSE]:	(modified OK)
199.64854 <client Loop> [FPS]:	(0.8407206422046852)
199.64854 <client Loop> [STATUS]:	(generating frame)
199.68255 <pathGenerator> [DEBUG]:	(adjusted target)
199.68255 <pathGenerator> [DEBUG]:	(Target: (456.50, 167.50))
199.68255 <pathGenerator> [DEBUG]:	(From:   (510.00, 342.00))
199.68255 <pathGenerator> [DEBUG]:	(Angle to target: -1.64 rad)
199.68255 <pathGenerator> [DEBUG]:	(Rotation applied: 1.31 rad)
199.68255 <pathGenerator> [DEBUG]:	(Movement: 227.43 px)
199.68464 <client sender> [STATUS]:	(create rotate 1.3079626830688766)
199.68464 <client sender> [COMMAND]:	(sending command rotate -24.980247166817975)
199.68464 <client sender> [STATUS]:	(has ball False)
199.83827 <client reciever> [RESPONSE]:	(modified OK)
199.83931 <client Loop> [FPS]:	(5.241831633673265)
199.83931 <client Loop> [STATUS]:	(generating frame)
199.87186 <pathGenerator> [DEBUG]:	(adjusted target)
199.87186 <pathGenerator> [DEBUG]:	(Target: (456.50, 168.50))
199.87186 <pathGenerator> [DEBUG]:	(From:   (360.00, 260.00))
199.87186 <pathGenerator> [DEBUG]:	(Angle to target: -1.48 rad)
199.87186 <pathGenerator> [DEBUG]:	(Rotation applied: -1.14 rad)
199.87186 <pathGenerator> [DEBUG]:	(Movement: 216.03 px)
199.87534 <client sender> [STATUS]:	(create rotate -1.1410172756471553)
199.87534 <client sender> [COMMAND]:	(sending command rotate 21.791824748699096)
199.87534 <client sender> [STATUS]:	(has ball False)
200.20912 <client reciever> [RESPONSE]:	(modified OK)
200.20912 <client Loop> [FPS]:	(2.7041097038524646)
200.20912 <client Loop> [STATUS]:	(generating frame)
200.24194 <pathGenerator> [DEBUG]:	(adjusted target)
200.24194 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
200.24194 <pathGenerator> [DEBUG]:	(From:   (355.00, 258.00))
200.24194 <pathGenerator> [DEBUG]:	(Angle to target: -1.45 rad)
200.24194 <pathGenerator> [DEBUG]:	(Rotation applied: -1.17 rad)
200.24194 <pathGenerator> [DEBUG]:	(Movement: 216.07 px)
200.24494 <client sender> [STATUS]:	(create rotate -1.165904540509813)
200.24494 <client sender> [COMMAND]:	(sending command rotate 22.2671364954506)
200.24494 <client sender> [STATUS]:	(has ball False)
200.50180 <client reciever> [RESPONSE]:	(modified OK)
200.50180 <client Loop> [FPS]:	(3.4167311567981833)
200.50180 <client Loop> [STATUS]:	(generating frame)
200.53810 <pathGenerator> [DEBUG]:	(adjusted target)
200.53810 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
200.53810 <pathGenerator> [DEBUG]:	(From:   (351.00, 266.00))
200.53810 <pathGenerator> [DEBUG]:	(Angle to target: -1.46 rad)
200.53810 <pathGenerator> [DEBUG]:	(Rotation applied: -1.28 rad)
200.53810 <pathGenerator> [DEBUG]:	(Movement: 222.60 px)
200.54168 <client sender> [STATUS]:	(create rotate -1.2770608975824858)
200.54168 <client sender> [COMMAND]:	(sending command rotate 24.39006653755504)
200.54168 <client sender> [STATUS]:	(has ball False)
200.82005 <client reciever> [RESPONSE]:	(modified OK)
200.82005 <client Loop> [FPS]:	(3.1421867555265215)
200.82112 <client Loop> [STATUS]:	(generating frame)
200.85378 <pathGenerator> [DEBUG]:	(adjusted target)
200.85378 <pathGenerator> [DEBUG]:	(Target: (455.50, 167.50))
200.85378 <pathGenerator> [DEBUG]:	(From:   (350.00, 268.00))
200.85378 <pathGenerator> [DEBUG]:	(Angle to target: -1.36 rad)
200.85378 <pathGenerator> [DEBUG]:	(Rotation applied: -1.58 rad)
200.85378 <pathGenerator> [DEBUG]:	(Movement: 201.60 px)
200.85740 <client sender> [STATUS]:	(create rotate -1.5830559760729817)
200.85740 <client sender> [COMMAND]:	(sending command rotate 30.23414205398163)
200.85740 <client sender> [STATUS]:	(has ball False)
201.15619 <client reciever> [RESPONSE]:	(modified OK)
201.15619 <client Loop> [FPS]:	(2.984413723323488)
201.15619 <client Loop> [STATUS]:	(generating frame)
201.19050 <pathGenerator> [DEBUG]:	(adjusted target)
201.19050 <pathGenerator> [DEBUG]:	(Target: (455.50, 168.50))
201.19050 <pathGenerator> [DEBUG]:	(From:   (356.00, 254.00))
201.19050 <pathGenerator> [DEBUG]:	(Angle to target: -1.44 rad)
201.19050 <pathGenerator> [DEBUG]:	(Rotation applied: -1.11 rad)
201.19050 <pathGenerator> [DEBUG]:	(Movement: 214.58 px)
201.19450 <client sender> [STATUS]:	(create rotate -1.1146408649584587)
201.19450 <client sender> [COMMAND]:	(sending command rotate 21.28807241164374)
201.19450 <client sender> [STATUS]:	(has ball False)
201.54205 <client reciever> [RESPONSE]:	(modified OK)
201.54205 <client Loop> [FPS]:	(2.591632981175258)
201.54316 <client Loop> [STATUS]:	(generating frame)
201.57866 <pathGenerator> [DEBUG]:	(adjusted target)
201.57886 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
201.57886 <pathGenerator> [DEBUG]:	(From:   (367.00, 242.00))
201.57886 <pathGenerator> [DEBUG]:	(Angle to target: -1.42 rad)
201.57886 <pathGenerator> [DEBUG]:	(Rotation applied: -0.91 rad)
201.57886 <pathGenerator> [DEBUG]:	(Movement: 191.91 px)
201.58187 <client sender> [STATUS]:	(create rotate -0.912927325535037)
201.58187 <client sender> [COMMAND]:	(sending command rotate 17.435627585107802)
201.58187 <client sender> [STATUS]:	(has ball False)
201.83123 <client reciever> [RESPONSE]:	(modified OK)
201.83201 <client Loop> [FPS]:	(3.461940807909227)
201.83201 <client Loop> [STATUS]:	(generating frame)
201.86418 <pathGenerator> [DEBUG]:	(adjusted target)
201.86418 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
201.86418 <pathGenerator> [DEBUG]:	(From:   (387.00, 230.00))
201.86418 <pathGenerator> [DEBUG]:	(Angle to target: -1.41 rad)
201.86418 <pathGenerator> [DEBUG]:	(Rotation applied: -0.63 rad)
201.86418 <pathGenerator> [DEBUG]:	(Movement: 150.67 px)
201.86742 <client sender> [STATUS]:	(create rotate -0.6340444909775351)
201.86742 <client sender> [COMMAND]:	(sending command rotate 12.109357785511122)
201.86742 <client sender> [STATUS]:	(has ball False)
202.06426 <client reciever> [RESPONSE]:	(modified OK)
202.06426 <client Loop> [FPS]:	(4.305838124950595)
202.06426 <client Loop> [STATUS]:	(generating frame)
202.09962 <pathGenerator> [DEBUG]:	(adjusted target)
202.09962 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
202.09962 <pathGenerator> [DEBUG]:	(From:   (405.00, 225.00))
202.09962 <pathGenerator> [DEBUG]:	(Angle to target: -1.20 rad)
202.09962 <pathGenerator> [DEBUG]:	(Rotation applied: -0.34 rad)
202.09962 <pathGenerator> [DEBUG]:	(Movement: 96.44 px)
202.10262 <client sender> [STATUS]:	(create rotate -0.3443994553716243)
202.10262 <client sender> [COMMAND]:	(sending command rotate 6.577545086466074)
202.10280 <client sender> [STATUS]:	(has ball False)
202.25388 <client reciever> [RESPONSE]:	(modified OK)
202.25388 <client Loop> [FPS]:	(5.273605343130414)
202.25388 <client Loop> [STATUS]:	(generating frame)
202.28500 <pathGenerator> [DEBUG]:	(adjusted target)
202.28500 <pathGenerator> [DEBUG]:	(Target: (454.50, 168.50))
202.28500 <pathGenerator> [DEBUG]:	(From:   (416.00, 276.00))
202.28500 <pathGenerator> [DEBUG]:	(Angle to target: -0.98 rad)
202.28500 <pathGenerator> [DEBUG]:	(Rotation applied: 2.57 rad)
202.28500 <pathGenerator> [DEBUG]:	(Movement: 65.92 px)
202.28800 <client sender> [STATUS]:	(create rotate 2.5666073488890664)
202.28800 <client sender> [COMMAND]:	(sending command rotate -49.018589586201564)
